,SUBTFA,SYSTEMID,DEVICE NUMBER,DEVICE DESCRIPTION,DEVICE SERIAL NUMER,SITE,WORK ORDER NUMBER,WORK ORDER DESCRIPTION,WORK ORDER PRIORITY DESCRIPTION,WOTYPE_DESCRIPTION,FUNCTIONAL LOCATION DRILL DOWN,FUNCTIONAL LOCATION DESCRIPTION,PROBLEMREPORTED,ACTIONCOMPLETED,TIME TO RETURN (Days.% of 24hrs),LOT YEAR,AFFECTED PART UNIQUE IDENTIFIER,AFFECTED PART NUMBER,AFFECTED PART NAME,AFFECTED PART SERIAL NUMBER,MAINTENANCE ACTION,NUMPARTSFROMSTOREROOM,NUMPARTSFROMPO,DATE SENT TO VENDOR,DATE RECEIVED FROM VENDOR,REPAIR PART OWNERSHIP,REPAIR PART NUMBER,REPAIR PART NAME,REPAIR PART SERIAL NUMBER,REPAIR PART STOCKTYPE,REPAIR CATEGORY,REPAIR PART FARCODE,TOTAL WORK ORDER LABOR,LONG DESCRIPTION,Unnamed: 34
1003,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493237,tag 121457 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-14 08:05:36.0000000,21.7187,8,Not applicable to Material Items,860000,"CABLE AY., PWR & TRIG.",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS35058-30,"SWITCH, SPST, MOMENTARY",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/13/2016, REWORKED CANNON PLUGS AND REPLACED MOMENTARY SWITCH. PASSED BENCH CHECK. RFI._x000D_
7/15/16 PASSED QA BENCH TEST RFI COMP WO"
1004,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493238,tag 121458 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:13.0000000,2016-06-29 15:57:09.0000000,7.0465,8,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,5,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-29-16_x000D_
TROUBLESHOT _x000D_
REPAIRED WIRING_x000D_
TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/30/19 PASSED QA BENCH TEST RFI COMP WO"
1005,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493239,tag 121459 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:14.0000000,2016-06-29 16:04:20.0000000,7.0513,8,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,696067B,"CABLE AY, DC POWER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,5,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-29-16_x000D_
REPAIRED WIRING _x000D_
REPLACED CONNECTOR_x000D_
TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/29/16 PASSED QA BENCH TEST RFI COMP WO"
1006,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493239,tag 121459 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:14.0000000,2016-06-29 16:04:20.0000000,7.0513,8,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS3106F16S-1S,"CONNECTOR, MATERIAL CIRCULAR, STRAIGHT PLUG W/CABLE CLAMP, SIZE 16S, AMPHENOL",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,5,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
6-29-16_x000D_
REPAIRED WIRING _x000D_
REPLACED CONNECTOR_x000D_
TESTED GOOD_x000D_
RFI_x000D_
BB_x000D_
6/29/16 PASSED QA BENCH TEST RFI COMP WO"
1007,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493240,tag 121460 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:14.0000000,2016-07-20 08:57:09.0000000,27.7548,8,Not applicable to Material Items,696069B,"CABLE AY., TRIGGER",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,921KX,"SWITCH, PENDANT, SWITCHCRAFT",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/20/2016 REPLACED PUSH BUTTON SWITCH, AND REWORKED BOTH THE CONNECTOR (USED A #4 TERMINAL LUG) AND SPLICE POINT. PASSED BENCH CHECK. RFI._x000D_
7/20/16 PASSED QA BENCH TESST RFI COMP WO"
1008,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493240,tag 121460 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:14.0000000,2016-07-20 08:57:09.0000000,27.7548,8,Not applicable to Material Items,696069B,"CABLE AY., TRIGGER",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,65-1523C,"TERMINAL, RING #4 STUD",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/20/2016 REPLACED PUSH BUTTON SWITCH, AND REWORKED BOTH THE CONNECTOR (USED A #4 TERMINAL LUG) AND SPLICE POINT. PASSED BENCH CHECK. RFI._x000D_
7/20/16 PASSED QA BENCH TESST RFI COMP WO"
1009,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3075OR005,"WIRE, ORANGE, 18 AWG, ALPHA WIRE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1010,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3075BR005,"WIRE, BROWN, 18 AWG,  ALPHA WIRE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1011,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,65-1526,"TERMINAL, RING, #10 STUD, 22-16 AWG, PHILMORE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1012,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3075RD005,"WIRE, RED, 18 AWG, 100 FT, ALLIED ELECTRONICS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1013,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,6,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3075BK005,"WIRE, BLACK, 18 AWG, ALPHA WIRE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1014,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493241,tag 121478 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:15.0000000,2016-07-29 13:54:53.0000000,36.9611,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,4,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,3075YL005,"WIRE, YELLOW, 18 AWG, ALPHA WIRE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,10,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/29/2016, REBUILT WIRE HARNESS. PASSED BENCH CHECK. RFI._x000D_
7/29/16 PASSED QA BENCH TEST RFI COMP WO"
1015,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493242,tag 121479 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:16.0000000,2016-07-25 09:16:04.0000000,32.768,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS3102E16S-1P,"CONNECTOR, CIRCULAR, PLUG, SIZE 16S, 7 PIN, AMPHENOL",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,11,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/22/2016, REBUILT HARNESS._x000D_
7/25/2016, REPLACED CANNON PLG RECEPTICAL AND 3 EA #10 TERMINAL RINGS. PASSED BENCH CHECK. RFI._x000D_
7/25/16 PASSED QA BENCH TEST RFI COMP WO"
1016,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493242,tag 121479 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:16.0000000,2016-07-25 09:16:04.0000000,32.768,8,Not applicable to Material Items,819000,"CABLE AY., HARNESS",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,65-1526,"TERMINAL, RING, #10 STUD, 22-16 AWG, PHILMORE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,11,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/22/2016, REBUILT HARNESS._x000D_
7/25/2016, REPLACED CANNON PLG RECEPTICAL AND 3 EA #10 TERMINAL RINGS. PASSED BENCH CHECK. RFI._x000D_
7/25/16 PASSED QA BENCH TEST RFI COMP WO"
1017,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493243,tag 121480 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:16.0000000,2016-07-07 11:06:16.0000000,14.8444,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/7/2016, REQUIRES CALIBRATION, COMPLIED WITH. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/7/16 PASSED QA BENCH TEST RFI COMP WO"
1018,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493244,tag 121481 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:17.0000000,2016-07-07 09:15:31.0000000,14.7673,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/7/2016, REQUIRES CALIBRATION. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/7/16 PASSED QA BENCH TEST RFI COMP WO"
1019,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493245,tag 121482 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:17.0000000,2016-07-08 14:42:16.0000000,15.9944,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,279BLK,"JACK PIN, BLACK",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPAIRED BROKEN BRACKET, REPLACED BLACK TEST JACK, AND CALIBRATED. PASSED BENCH AND CALIBRATION CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1020,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493246,tag 121483 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:16:14.0000000,15.9763,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,9,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,ORH7.5K-C,"RESISTOR, CARBON, 7.5K OHMS, 0.5W, 5%",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R9 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1021,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493246,tag 121483 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:16:14.0000000,15.9763,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,PT10LV10-104A2020,"POTENTIOMETER, 100K OHMS, 10MM RND TOP ADJ, PIHER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R9 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1022,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493246,tag 121483 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:16:14.0000000,15.9763,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,NTE5800,"DIODE, 50PRV 3A",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R9 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1023,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493246,tag 121483 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:16:14.0000000,15.9763,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,84N2478,"RESISTER, 100OHM, 1/8 W",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R9 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1024,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493246,tag 121483 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:16:14.0000000,15.9763,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,81B002,Label,Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R9 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1025,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493247,tag 121484 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:12.0000000,2016-07-08 14:15:36.0000000,15.9756,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,PT10LV10-104A2020,"POTENTIOMETER, 100K OHMS, 10MM RND TOP ADJ, PIHER",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,4,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/8/2016, REPLACED R7 AND CALIBRATED. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/8/16 PASSED QA BENCH TEST RFI COMP WO"
1026,SNS,NSTD,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR7493248,tag 121485 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2016-06-22 14:50:13.0000000,2016-07-07 11:06:09.0000000,14.8444,8,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-_x000D_
REPAIR AS NEEDED_x000D_
	_x000D_
*********************************************			_x000D_
FAULT ISOLATION- _x000D_
USED VISUAL AND ELECTRONIC CHECKS	_x000D_
				_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- 7/72016, REQUIRES CALIBRATION, COMPLIED WITH. PASSED CALIBRATION AND BENCH CHECK. RFI._x000D_
7/7/16 PASSED QA BENCH TEST RFI COMP WO"
